edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_302	Sg_B23_42	Gp_MJ4_65	-0.3557	0.3557	0.001	0.001	Negative
edge_303	Sg_B23_42	Gp_YAB_333	0.4087	0.4087	0.001	0.001	Positive
edge_304	Sg_B23_42	Sg_A19_11	-0.4122	0.4122	0.001	0.001	Negative
edge_305	Sg_B23_42	Sg_A19_36	-0.3876	0.3876	0.001	0.001	Negative
edge_306	Sg_B23_42	Sg_A27_31	-0.4189	0.4189	0.001	0.001	Negative
edge_307	Sg_B23_42	Sg_B14_13	0.4138	0.4138	0.001	0.001	Positive
edge_308	Sg_B23_42	Sg_B15_23	0.4453	0.4453	0.001	0.001	Positive
edge_309	Sg_B23_42	Sg_B19_40	-0.4783	0.4783	0.001	0.001	Negative
edge_310	Sg_B25_10	Gp_MJ1_12	0.5193	0.5193	0.001	0.001	Positive
edge_311	Sg_B25_10	Gp_MJ1_272	0.5271	0.5271	0.001	0.001	Positive
edge_312	Sg_B25_10	Gp_MJ1_444	0.5349	0.5349	0.001	0.001	Positive
edge_313	Sg_B25_10	Gp_MJ4_197	0.4104	0.4104	0.001	0.001	Positive
edge_314	Sg_B25_10	Gp_MJ4_65	0.4998	0.4998	0.001	0.001	Positive
edge_315	Sg_B25_10	Sg_A11_10	0.4724	0.4724	0.001	0.001	Positive
edge_316	Sg_B25_10	Sg_A17_17	0.3909	0.3909	0.001	0.001	Positive
edge_317	Sg_B25_10	Sg_A19_36	0.4539	0.4539	0.001	0.001	Positive
edge_318	Sg_B25_10	Sg_A20_2	-0.465	0.465	0.001	0.001	Negative
edge_319	Sg_B25_10	Sg_A22_3	0.5568	0.5568	0.001	0.001	Positive
edge_320	Sg_B25_10	Sg_A22_8	0.5671	0.5671	0.001	0.001	Positive
edge_321	Sg_B25_10	Sg_A27_23	-0.4174	0.4174	0.001	0.001	Negative
edge_322	Sg_B25_10	Sg_A27_31	0.3727	0.3727	0.001	0.001	Positive
edge_323	Sg_B25_10	Sg_B04_2	0.398	0.398	0.001	0.001	Positive
edge_324	Sg_B25_10	Sg_B15_22	0.4405	0.4405	0.001	0.001	Positive
edge_325	Sg_B25_10	Sg_B15_35	0.5862	0.5862	0.001	0.001	Positive
edge_326	Sg_B25_10	Sg_B15_52	0.4134	0.4134	0.001	0.001	Positive
edge_327	Sg_B25_10	Sg_B19_58	-0.4461	0.4461	0.001	0.001	Negative
edge_328	Sg_B25_38	Gp_YAB_339	0.7286	0.7286	0.001	0.001	Positive
edge_329	Sg_B25_38	Sg_A11_12	0.8188	0.8188	0.001	0.001	Positive
edge_330	Sg_B25_38	Sg_A11_2	0.7858	0.7858	0.001	0.001	Positive
edge_331	Sg_B26_35	Sg_A22_3	-0.4075	0.4075	0.001	0.001	Negative
edge_332	Sg_B26_35	Sg_B03_29	0.4774	0.4774	0.001	0.001	Positive
edge_333	Sg_B26_35	Sg_B07_50	0.4501	0.4501	0.001	0.001	Positive
edge_334	Sg_B26_35	Sg_B15_35	-0.3928	0.3928	0.001	0.001	Negative
edge_335	Sg_B26_35	Sg_B15_52	-0.465	0.465	0.001	0.001	Negative
edge_336	Sg_B26_35	Sg_B19_58	0.4387	0.4387	0.001	0.001	Positive
edge_337	Sg_B26_38	Sg_A22_19	0.3695	0.3695	0.001	0.001	Positive
edge_338	Sg_B26_4	Gp_EAB_462	0.539	0.539	0.001	0.001	Positive
edge_339	Sg_B26_4	Gp_MJ3_423	-0.5242	0.5242	0.001	0.001	Negative
edge_340	Sg_B26_4	Gp_MJ4_65	-0.4437	0.4437	0.001	0.001	Negative
edge_341	Sg_B26_4	Gp_NH_148	-0.4108	0.4108	0.001	0.001	Negative
edge_342	Sg_B26_4	Sg_A11_10	-0.5047	0.5047	0.001	0.001	Negative
edge_343	Sg_B26_4	Sg_A19_11	-0.4611	0.4611	0.001	0.001	Negative
edge_344	Sg_B26_4	Sg_A19_36	-0.4093	0.4093	0.001	0.001	Negative
edge_345	Sg_B26_4	Sg_A22_3	-0.5109	0.5109	0.001	0.001	Negative
edge_346	Sg_B26_4	Sg_A22_8	-0.4822	0.4822	0.001	0.001	Negative
edge_347	Sg_B26_4	Sg_A27_31	-0.4824	0.4824	0.001	0.001	Negative
edge_348	Sg_B26_4	Sg_A33_4	-0.47	0.47	0.001	0.001	Negative
edge_349	Sg_B26_4	Sg_B03_29	0.5724	0.5724	0.001	0.001	Positive
edge_350	Sg_B26_4	Sg_B07_50	0.6687	0.6687	0.001	0.001	Positive
edge_351	Sg_B26_4	Sg_B19_58	0.4885	0.4885	0.001	0.001	Positive
edge_352	Sg_B26_4	Sg_B26_35	0.4537	0.4537	0.001	0.001	Positive
edge_353	Sg_B27_18	Gp_EAB_462	-0.4731	0.4731	0.001	0.001	Negative
edge_354	Sg_B27_18	Gp_MJ1_12	0.5564	0.5564	0.001	0.001	Positive
edge_355	Sg_B27_18	Gp_MJ1_149	0.5802	0.5802	0.001	0.001	Positive
edge_356	Sg_B27_18	Gp_MJ1_272	0.4432	0.4432	0.001	0.001	Positive
edge_357	Sg_B27_18	Gp_MJ1_444	0.6825	0.6825	0.001	0.001	Positive
edge_358	Sg_B27_18	Gp_MJ3_423	0.7391	0.7391	0.001	0.001	Positive
edge_359	Sg_B27_18	Gp_MJ4_197	0.4966	0.4966	0.001	0.001	Positive
edge_360	Sg_B27_18	Gp_MJ4_65	0.5807	0.5807	0.001	0.001	Positive
edge_361	Sg_B27_18	Gp_NH_148	0.4016	0.4016	0.001	0.001	Positive
edge_362	Sg_B27_18	Sg_A11_10	0.5033	0.5033	0.001	0.001	Positive
edge_363	Sg_B27_18	Sg_A19_11	0.417	0.417	0.001	0.001	Positive
edge_364	Sg_B27_18	Sg_A19_36	0.5469	0.5469	0.001	0.001	Positive
edge_365	Sg_B27_18	Sg_A20_2	-0.433	0.433	0.001	0.001	Negative
edge_366	Sg_B27_18	Sg_A22_3	0.5303	0.5303	0.001	0.001	Positive
edge_367	Sg_B27_18	Sg_A22_8	0.5935	0.5935	0.001	0.001	Positive
edge_368	Sg_B27_18	Sg_A27_23	-0.4638	0.4638	0.001	0.001	Negative
edge_369	Sg_B27_18	Sg_A27_31	0.5118	0.5118	0.001	0.001	Positive
edge_370	Sg_B27_18	Sg_A33_4	0.5257	0.5257	0.001	0.001	Positive
edge_371	Sg_B27_18	Sg_B03_29	-0.541	0.541	0.001	0.001	Negative
edge_372	Sg_B27_18	Sg_B07_12	-0.4268	0.4268	0.001	0.001	Negative
edge_373	Sg_B27_18	Sg_B07_50	-0.5323	0.5323	0.001	0.001	Negative
edge_374	Sg_B27_18	Sg_B07_62	-0.4922	0.4922	0.001	0.001	Negative
edge_375	Sg_B27_18	Sg_B14_1	0.6281	0.6281	0.001	0.001	Positive
edge_376	Sg_B27_18	Sg_B14_13	-0.4799	0.4799	0.001	0.001	Negative
edge_377	Sg_B27_18	Sg_B15_22	0.4836	0.4836	0.001	0.001	Positive
edge_378	Sg_B27_18	Sg_B15_35	0.4701	0.4701	0.001	0.001	Positive
edge_379	Sg_B27_18	Sg_B19_17	-0.4614	0.4614	0.001	0.001	Negative
edge_380	Sg_B27_18	Sg_B19_58	-0.5403	0.5403	0.001	0.001	Negative
edge_381	Sg_B27_18	Sg_B23_42	-0.4441	0.4441	0.001	0.001	Negative
edge_382	Sg_B27_18	Sg_B25_10	0.547	0.547	0.001	0.001	Positive
edge_383	Sg_B27_18	Sg_B26_4	-0.5107	0.5107	0.001	0.001	Negative
edge_384	Sg_B27_6	Gp_MJ1_12	0.3522	0.3522	0.001	0.001	Positive
edge_385	Sg_B27_6	Gp_MJ1_149	0.4368	0.4368	0.001	0.001	Positive
edge_386	Sg_B27_6	Gp_MJ1_272	0.4659	0.4659	0.001	0.001	Positive
edge_387	Sg_B27_6	Gp_MJ1_444	0.5117	0.5117	0.001	0.001	Positive
edge_388	Sg_B27_6	Gp_MJ3_423	0.7622	0.7622	0.001	0.001	Positive
edge_389	Sg_B27_6	Gp_MJ4_65	0.5779	0.5779	0.001	0.001	Positive
edge_390	Sg_B27_6	Sg_A19_36	0.4186	0.4186	0.001	0.001	Positive
edge_391	Sg_B27_6	Sg_A20_35	-0.4122	0.4122	0.001	0.001	Negative
edge_392	Sg_B27_6	Sg_A22_8	0.3596	0.3596	0.001	0.001	Positive
edge_393	Sg_B27_6	Sg_A27_23	-0.4822	0.4822	0.001	0.001	Negative
edge_394	Sg_B27_6	Sg_A27_31	0.4224	0.4224	0.001	0.001	Positive
edge_395	Sg_B27_6	Sg_A33_4	0.5133	0.5133	0.001	0.001	Positive
edge_396	Sg_B27_6	Sg_B14_1	0.6361	0.6361	0.001	0.001	Positive
edge_397	Sg_B27_6	Sg_B14_13	-0.5105	0.5105	0.001	0.001	Negative
edge_398	Sg_B27_6	Sg_B19_58	-0.4219	0.4219	0.001	0.001	Negative
edge_399	Sg_B27_6	Sg_B26_4	-0.5166	0.5166	0.001	0.001	Negative
edge_400	Sg_B27_6	Sg_B27_18	0.6825	0.6825	0.001	0.001	Positive
edge_401	Sg_C02_30	Sg_A17_17	-0.4435	0.4435	0.001	0.001	Negative
edge_402	Sg_C02_30	Sg_A19_12	-0.4429	0.4429	0.001	0.001	Negative
edge_403	Sg_C02_30	Sg_A28_8	0.4457	0.4457	0.001	0.001	Positive
edge_404	Sg_C02_30	Sg_B03_29	0.4365	0.4365	0.001	0.001	Positive
edge_405	Sg_C02_30	Sg_B15_52	-0.5022	0.5022	0.001	0.001	Negative
edge_406	Sg_C03_36	Gp_YAB_339	0.527	0.527	0.001	0.001	Positive
edge_407	Sg_C03_36	Sg_A11_12	0.5332	0.5332	0.001	0.001	Positive
edge_408	Sg_C03_36	Sg_A11_2	0.6766	0.6766	0.001	0.001	Positive
edge_409	Sg_C03_36	Sg_A19_36	0.4151	0.4151	0.001	0.001	Positive
edge_410	Sg_C03_36	Sg_B25_38	0.6747	0.6747	0.001	0.001	Positive
edge_411	Sg_C04_25	Sg_A11_47	0.3854	0.3854	0.001	0.001	Positive
edge_412	Sg_C04_25	Sg_A24_54	0.3319	0.3319	0.001	0.001	Positive
edge_413	Sg_C04_25	Sg_B19_30	0.4502	0.4502	0.001	0.001	Positive
edge_414	Sg_C04_33	Gp_EAB_462	0.5391	0.5391	0.001	0.001	Positive
edge_415	Sg_C04_33	Gp_MJ1_12	-0.6441	0.6441	0.001	0.001	Negative
edge_416	Sg_C04_33	Gp_MJ1_149	-0.4309	0.4309	0.001	0.001	Negative
edge_417	Sg_C04_33	Gp_MJ1_444	-0.5983	0.5983	0.001	0.001	Negative
edge_418	Sg_C04_33	Gp_MJ3_423	-0.4328	0.4328	0.001	0.001	Negative
edge_419	Sg_C04_33	Gp_MJ4_197	-0.4733	0.4733	0.001	0.001	Negative
edge_420	Sg_C04_33	Gp_NH_148	-0.4956	0.4956	0.001	0.001	Negative
edge_421	Sg_C04_33	Sg_A11_10	-0.548	0.548	0.001	0.001	Negative
edge_422	Sg_C04_33	Sg_A17_17	-0.5547	0.5547	0.001	0.001	Negative
edge_423	Sg_C04_33	Sg_A19_11	-0.4254	0.4254	0.001	0.001	Negative
edge_424	Sg_C04_33	Sg_A19_36	-0.5055	0.5055	0.001	0.001	Negative
edge_425	Sg_C04_33	Sg_A22_19	-0.4578	0.4578	0.001	0.001	Negative
edge_426	Sg_C04_33	Sg_A22_3	-0.5673	0.5673	0.001	0.001	Negative
edge_427	Sg_C04_33	Sg_A22_8	-0.7337	0.7337	0.001	0.001	Negative
edge_428	Sg_C04_33	Sg_A27_31	-0.5451	0.5451	0.001	0.001	Negative
edge_429	Sg_C04_33	Sg_A33_4	-0.4108	0.4108	0.001	0.001	Negative
edge_430	Sg_C04_33	Sg_B03_29	0.6074	0.6074	0.001	0.001	Positive
edge_431	Sg_C04_33	Sg_B04_2	-0.4543	0.4543	0.001	0.001	Negative
edge_432	Sg_C04_33	Sg_B07_12	0.4786	0.4786	0.001	0.001	Positive
edge_433	Sg_C04_33	Sg_B07_50	0.6194	0.6194	0.001	0.001	Positive
edge_434	Sg_C04_33	Sg_B07_53	0.376	0.376	0.001	0.001	Positive
edge_435	Sg_C04_33	Sg_B07_62	0.4388	0.4388	0.001	0.001	Positive
edge_436	Sg_C04_33	Sg_B15_22	-0.412	0.412	0.001	0.001	Negative
edge_437	Sg_C04_33	Sg_B15_35	-0.6748	0.6748	0.001	0.001	Negative
edge_438	Sg_C04_33	Sg_B15_52	-0.4462	0.4462	0.001	0.001	Negative
edge_439	Sg_C04_33	Sg_B19_58	0.4686	0.4686	0.001	0.001	Positive
edge_440	Sg_C04_33	Sg_B25_10	-0.5546	0.5546	0.001	0.001	Negative
edge_441	Sg_C04_33	Sg_B26_4	0.6038	0.6038	0.001	0.001	Positive
edge_442	Sg_C04_33	Sg_B27_18	-0.6294	0.6294	0.001	0.001	Negative
edge_443	Sg_C14_34	Sg_A17_17	-0.4029	0.4029	0.001	0.001	Negative
edge_444	Sg_C14_34	Sg_A22_3	-0.43	0.43	0.001	0.001	Negative
edge_445	Sg_C14_34	Sg_B03_38	0.4764	0.4764	0.001	0.001	Positive
edge_446	Sg_C14_34	Sg_B15_52	-0.4047	0.4047	0.001	0.001	Negative
edge_447	Sg_C14_34	Sg_B19_30	0.3838	0.3838	0.001	0.001	Positive
edge_448	Sg_CA11_3	Sg_A17_17	-0.3897	0.3897	0.001	0.001	Negative
edge_449	Sg_CA11_3	Sg_B15_35	-0.4141	0.4141	0.001	0.001	Negative
edge_450	Sg_CA11_3	Sg_B15_52	-0.5355	0.5355	0.001	0.001	Negative
edge_451	Sg_CA11_3	Sg_C02_30	0.7321	0.7321	0.001	0.001	Positive
edge_452	Sg_CA11_45	Gp_YAB_333	-0.3978	0.3978	0.001	0.001	Negative
edge_453	Sg_CA11_45	Sg_A27_23	-0.394	0.394	0.001	0.001	Negative
edge_454	Sg_CA11_52	Gp_MJ1_12	0.4753	0.4753	0.001	0.001	Positive
edge_455	Sg_CA11_52	Gp_MJ1_149	0.5931	0.5931	0.001	0.001	Positive
edge_456	Sg_CA11_52	Gp_MJ1_444	0.5921	0.5921	0.001	0.001	Positive
edge_457	Sg_CA11_52	Gp_MJ4_197	0.4178	0.4178	0.001	0.001	Positive
edge_458	Sg_CA11_52	Gp_MJ4_65	0.6657	0.6657	0.001	0.001	Positive
edge_459	Sg_CA11_52	Sg_A19_11	0.5809	0.5809	0.001	0.001	Positive
edge_460	Sg_CA11_52	Sg_A19_36	0.4259	0.4259	0.001	0.001	Positive
edge_461	Sg_CA11_52	Sg_A22_3	0.5371	0.5371	0.001	0.001	Positive
edge_462	Sg_CA11_52	Sg_A22_8	0.4328	0.4328	0.001	0.001	Positive
edge_463	Sg_CA11_52	Sg_B03_29	-0.4574	0.4574	0.001	0.001	Negative
edge_464	Sg_CA11_52	Sg_B07_62	-0.4839	0.4839	0.001	0.001	Negative
edge_465	Sg_CA11_52	Sg_B14_13	-0.3738	0.3738	0.001	0.001	Negative
edge_466	Sg_CA11_52	Sg_B15_22	0.8981	0.8981	0.001	0.001	Positive
edge_467	Sg_CA11_52	Sg_B15_35	0.4979	0.4979	0.001	0.001	Positive
edge_468	Sg_CA11_52	Sg_B19_58	-0.4293	0.4293	0.001	0.001	Negative
edge_469	Sg_CA11_52	Sg_B25_10	0.4692	0.4692	0.001	0.001	Positive
edge_470	Sg_CA11_52	Sg_B26_35	-0.3508	0.3508	0.001	0.001	Negative
edge_471	Sg_CA11_52	Sg_B26_4	-0.3853	0.3853	0.001	0.001	Negative
edge_472	Sg_CA11_52	Sg_B27_18	0.4791	0.4791	0.001	0.001	Positive
edge_473	Sg_CA11_52	Sg_B27_6	0.4149	0.4149	0.001	0.001	Positive
edge_474	Sg_CA13_9	Gp_EAB_462	0.3459	0.3459	0.001	0.001	Positive
edge_475	Sg_CA13_9	Gp_MJ3_477	-0.4424	0.4424	0.001	0.001	Negative
edge_476	Sg_CA13_9	Sg_A17_17	-0.363	0.363	0.001	0.001	Negative
edge_477	Sg_CA13_9	Sg_B03_29	0.4361	0.4361	0.001	0.001	Positive
edge_478	Sg_CA13_9	Sg_B15_52	-0.6089	0.6089	0.001	0.001	Negative
edge_479	Sg_CA13_9	Sg_C14_34	0.5699	0.5699	0.001	0.001	Positive
edge_480	Sg_CA25_14	Gp_MJ1_444	-0.4169	0.4169	0.001	0.001	Negative
edge_481	Sg_CA25_14	Gp_MJ3_423	-0.4456	0.4456	0.001	0.001	Negative
edge_482	Sg_CA25_14	Gp_MJ4_197	-0.445	0.445	0.001	0.001	Negative
edge_483	Sg_CA25_14	Gp_NH_148	-0.4135	0.4135	0.001	0.001	Negative
edge_484	Sg_CA25_14	Sg_A22_3	-0.418	0.418	0.001	0.001	Negative
edge_485	Sg_CA25_14	Sg_A22_8	-0.4444	0.4444	0.001	0.001	Negative
edge_486	Sg_CA25_14	Sg_B03_29	0.5023	0.5023	0.001	0.001	Positive
edge_487	Sg_CA25_14	Sg_B04_2	-0.4177	0.4177	0.001	0.001	Negative
edge_488	Sg_CA25_14	Sg_B07_50	0.5549	0.5549	0.001	0.001	Positive
edge_489	Sg_CA25_14	Sg_B15_35	-0.3659	0.3659	0.001	0.001	Negative
edge_490	Sg_CA25_14	Sg_B19_58	0.4227	0.4227	0.001	0.001	Positive
edge_491	Sg_CA25_14	Sg_B26_4	0.5963	0.5963	0.001	0.001	Positive
edge_492	Sg_CA25_14	Sg_C04_33	0.4343	0.4343	0.001	0.001	Positive
edge_493	Sg_CA25_21	Gp_MJ1_12	-0.5641	0.5641	0.001	0.001	Negative
edge_494	Sg_CA25_21	Gp_MJ1_149	-0.4513	0.4513	0.001	0.001	Negative
edge_495	Sg_CA25_21	Gp_MJ1_444	-0.5301	0.5301	0.001	0.001	Negative
edge_496	Sg_CA25_21	Gp_MJ2_113	0.5358	0.5358	0.001	0.001	Positive
edge_497	Sg_CA25_21	Gp_MJ3_477	0.4534	0.4534	0.001	0.001	Positive
edge_498	Sg_CA25_21	Gp_MJ4_197	-0.5158	0.5158	0.001	0.001	Negative
edge_499	Sg_CA25_21	Gp_meta27_16	-0.3628	0.3628	0.001	0.001	Negative
edge_500	Sg_CA25_21	Sg_A11_10	-0.4751	0.4751	0.001	0.001	Negative
edge_501	Sg_CA25_21	Sg_A19_36	-0.3803	0.3803	0.001	0.001	Negative
edge_502	Sg_CA25_21	Sg_A22_8	-0.5973	0.5973	0.001	0.001	Negative
edge_503	Sg_CA25_21	Sg_A27_31	-0.5398	0.5398	0.001	0.001	Negative
edge_504	Sg_CA25_21	Sg_B04_2	-0.5079	0.5079	0.001	0.001	Negative
edge_505	Sg_CA25_21	Sg_B07_12	0.6834	0.6834	0.001	0.001	Positive
edge_506	Sg_CA25_21	Sg_B07_38	0.3975	0.3975	0.001	0.001	Positive
edge_507	Sg_CA25_21	Sg_B07_53	0.5048	0.5048	0.001	0.001	Positive
edge_508	Sg_CA25_21	Sg_B07_62	0.8309	0.8309	0.001	0.001	Positive
edge_509	Sg_CA25_21	Sg_B08_36	0.4272	0.4272	0.001	0.001	Positive
edge_510	Sg_CA25_21	Sg_B14_13	0.6013	0.6013	0.001	0.001	Positive
edge_511	Sg_CA25_21	Sg_B15_22	-0.4548	0.4548	0.001	0.001	Negative
edge_512	Sg_CA25_21	Sg_B15_23	0.5927	0.5927	0.001	0.001	Positive
edge_513	Sg_CA25_21	Sg_B15_35	-0.4006	0.4006	0.001	0.001	Negative
edge_514	Sg_CA25_21	Sg_B19_58	0.3646	0.3646	0.001	0.001	Positive
edge_515	Sg_CA25_21	Sg_B23_42	0.4037	0.4037	0.001	0.001	Positive
edge_516	Sg_CA25_21	Sg_B27_18	-0.5406	0.5406	0.001	0.001	Negative
edge_517	Sg_CA25_21	Sg_B27_6	-0.4205	0.4205	0.001	0.001	Negative
edge_518	Sg_CA25_21	Sg_C04_33	0.5086	0.5086	0.001	0.001	Positive
edge_519	Sg_CA25_21	Sg_CA11_52	-0.4501	0.4501	0.001	0.001	Negative
edge_520	Sg_CA40A_55	Gp_EAB_462	0.4923	0.4923	0.001	0.001	Positive
edge_521	Sg_CA40A_55	Gp_MJ3_423	-0.3315	0.3315	0.001	0.001	Negative
edge_522	Sg_CA40A_55	Sg_A11_10	-0.4946	0.4946	0.001	0.001	Negative
edge_523	Sg_CA40A_55	Sg_A22_3	-0.3977	0.3977	0.001	0.001	Negative
edge_524	Sg_CA40A_55	Sg_A22_8	-0.4914	0.4914	0.001	0.001	Negative
edge_525	Sg_CA40A_55	Sg_A27_31	-0.4628	0.4628	0.001	0.001	Negative
edge_526	Sg_CA40A_55	Sg_B03_29	0.5234	0.5234	0.001	0.001	Positive
edge_527	Sg_CA40A_55	Sg_B07_50	0.5747	0.5747	0.001	0.001	Positive
edge_528	Sg_CA40A_55	Sg_B15_22	-0.358	0.358	0.001	0.001	Negative
edge_529	Sg_CA40A_55	Sg_B15_35	-0.406	0.406	0.001	0.001	Negative
edge_530	Sg_CA40A_55	Sg_B19_58	0.5262	0.5262	0.001	0.001	Positive
edge_531	Sg_CA40A_55	Sg_B26_35	0.3854	0.3854	0.001	0.001	Positive
edge_532	Sg_CA40A_55	Sg_B26_4	0.6806	0.6806	0.001	0.001	Positive
edge_533	Sg_CA40A_55	Sg_C04_33	0.4899	0.4899	0.001	0.001	Positive
edge_534	Sg_CA40A_55	Sg_CA25_14	0.5108	0.5108	0.001	0.001	Positive
edge_535	Sg_CA9_20	Gp_EAB_462	-0.4291	0.4291	0.001	0.001	Negative
edge_536	Sg_CA9_20	Gp_MJ1_12	0.6994	0.6994	0.001	0.001	Positive
edge_537	Sg_CA9_20	Gp_MJ1_149	0.4343	0.4343	0.001	0.001	Positive
edge_538	Sg_CA9_20	Gp_MJ1_272	0.4581	0.4581	0.001	0.001	Positive
edge_539	Sg_CA9_20	Gp_MJ1_444	0.5772	0.5772	0.001	0.001	Positive
edge_540	Sg_CA9_20	Gp_MJ3_423	0.4484	0.4484	0.001	0.001	Positive
edge_541	Sg_CA9_20	Gp_MJ4_197	0.7632	0.7632	0.001	0.001	Positive
edge_542	Sg_CA9_20	Gp_NH_148	0.6053	0.6053	0.001	0.001	Positive
edge_543	Sg_CA9_20	Gp_meta27_16	0.4442	0.4442	0.001	0.001	Positive
edge_544	Sg_CA9_20	Gp_meta27_511	-0.5129	0.5129	0.001	0.001	Negative
edge_545	Sg_CA9_20	Sg_A11_10	0.5892	0.5892	0.001	0.001	Positive
edge_546	Sg_CA9_20	Sg_A20_2	-0.4664	0.4664	0.001	0.001	Negative
edge_547	Sg_CA9_20	Sg_A22_8	0.7821	0.7821	0.001	0.001	Positive
edge_548	Sg_CA9_20	Sg_A27_23	-0.4468	0.4468	0.001	0.001	Negative
edge_549	Sg_CA9_20	Sg_A27_31	0.6877	0.6877	0.001	0.001	Positive
edge_550	Sg_CA9_20	Sg_B03_29	-0.3794	0.3794	0.001	0.001	Negative
edge_551	Sg_CA9_20	Sg_B04_2	0.6384	0.6384	0.001	0.001	Positive
edge_552	Sg_CA9_20	Sg_B07_12	-0.5284	0.5284	0.001	0.001	Negative
edge_553	Sg_CA9_20	Sg_B07_50	-0.4909	0.4909	0.001	0.001	Negative
edge_554	Sg_CA9_20	Sg_B07_53	-0.48	0.48	0.001	0.001	Negative
edge_555	Sg_CA9_20	Sg_B07_62	-0.5145	0.5145	0.001	0.001	Negative
edge_556	Sg_CA9_20	Sg_B15_35	0.5133	0.5133	0.001	0.001	Positive
edge_557	Sg_CA9_20	Sg_B19_58	-0.5558	0.5558	0.001	0.001	Negative
edge_558	Sg_CA9_20	Sg_B23_42	-0.3657	0.3657	0.001	0.001	Negative
edge_559	Sg_CA9_20	Sg_B25_10	0.5473	0.5473	0.001	0.001	Positive
edge_560	Sg_CA9_20	Sg_B25_38	-0.3651	0.3651	0.001	0.001	Negative
edge_561	Sg_CA9_20	Sg_B26_4	-0.4229	0.4229	0.001	0.001	Negative
edge_562	Sg_CA9_20	Sg_B27_18	0.5408	0.5408	0.001	0.001	Positive
edge_563	Sg_CA9_20	Sg_B27_6	0.429	0.429	0.001	0.001	Positive
edge_564	Sg_CA9_20	Sg_C04_33	-0.535	0.535	0.001	0.001	Negative
edge_565	Sg_CA9_20	Sg_CA11_52	0.4558	0.4558	0.001	0.001	Positive
edge_566	Sg_CA9_20	Sg_CA25_21	-0.5199	0.5199	0.001	0.001	Negative
edge_567	Sg_CA9_31	Sg_A11_2	-0.3645	0.3645	0.001	0.001	Negative
edge_568	Sg_CA9_31	Sg_B03_38	0.3676	0.3676	0.001	0.001	Positive
edge_569	Sg_CA9_31	Sg_C03_36	-0.3436	0.3436	0.001	0.001	Negative
edge_570	Sg_CB03_1	Gp_MJ4_197	0.4036	0.4036	0.001	0.001	Positive
edge_571	Sg_CB03_1	Sg_A27_31	0.4252	0.4252	0.001	0.001	Positive
edge_572	Sg_CB03_2	Gp_meta27_16	-0.4275	0.4275	0.001	0.001	Negative
edge_573	Sg_CB03_2	Sg_A19_12	0.4825	0.4825	0.001	0.001	Positive
edge_574	Sg_CB03_2	Sg_B07_38	0.6122	0.6122	0.001	0.001	Positive
edge_575	Sg_CB03_2	Sg_B07_62	0.4379	0.4379	0.001	0.001	Positive
edge_576	Sg_CB03_44	Gp_MJ1_149	0.5208	0.5208	0.001	0.001	Positive
edge_577	Sg_CB03_44	Gp_MJ1_444	0.462	0.462	0.001	0.001	Positive
edge_578	Sg_CB03_44	Gp_MJ3_423	0.5331	0.5331	0.001	0.001	Positive
edge_579	Sg_CB03_44	Gp_MJ4_65	0.7308	0.7308	0.001	0.001	Positive
edge_580	Sg_CB03_44	Sg_A11_2	0.3782	0.3782	0.001	0.001	Positive
edge_581	Sg_CB03_44	Sg_A19_11	0.6588	0.6588	0.001	0.001	Positive
edge_582	Sg_CB03_44	Sg_A19_36	0.7663	0.7663	0.001	0.001	Positive
edge_583	Sg_CB03_44	Sg_A22_3	0.5353	0.5353	0.001	0.001	Positive
edge_584	Sg_CB03_44	Sg_A33_4	0.5024	0.5024	0.001	0.001	Positive
edge_585	Sg_CB03_44	Sg_B03_29	-0.4171	0.4171	0.001	0.001	Negative
edge_586	Sg_CB03_44	Sg_B15_22	0.432	0.432	0.001	0.001	Positive
edge_587	Sg_CB03_44	Sg_B25_38	0.4106	0.4106	0.001	0.001	Positive
edge_588	Sg_CB03_44	Sg_B26_4	-0.5456	0.5456	0.001	0.001	Negative
edge_589	Sg_CB03_44	Sg_B27_18	0.6268	0.6268	0.001	0.001	Positive
edge_590	Sg_CB03_44	Sg_B27_6	0.5931	0.5931	0.001	0.001	Positive
edge_591	Sg_CB03_44	Sg_C04_33	-0.508	0.508	0.001	0.001	Negative
edge_592	Sg_CB03_44	Sg_CA11_52	0.4893	0.4893	0.001	0.001	Positive
edge_593	Sg_CB03_47	Gp_MJ1_12	0.4885	0.4885	0.001	0.001	Positive
edge_594	Sg_CB03_47	Gp_MJ1_149	0.3982	0.3982	0.001	0.001	Positive
edge_595	Sg_CB03_47	Gp_MJ1_444	0.5707	0.5707	0.001	0.001	Positive
edge_596	Sg_CB03_47	Gp_MJ4_65	0.51	0.51	0.001	0.001	Positive
edge_597	Sg_CB03_47	Sg_A01_16	0.4656	0.4656	0.001	0.001	Positive
edge_598	Sg_CB03_47	Sg_A19_11	0.41	0.41	0.001	0.001	Positive
edge_599	Sg_CB03_47	Sg_A19_51	0.4293	0.4293	0.001	0.001	Positive
edge_600	Sg_CB03_47	Sg_A20_2	-0.512	0.512	0.001	0.001	Negative
edge_601	Sg_CB03_47	Sg_A20_35	-0.3432	0.3432	0.001	0.001	Negative
edge_602	Sg_CB03_47	Sg_A22_3	0.4865	0.4865	0.001	0.001	Positive
edge_603	Sg_CB03_47	Sg_A22_8	0.4029	0.4029	0.001	0.001	Positive
