edge_id	source	target	corr	weight	p	p.adjust	cor_type	pairs
edge_807	Sg_M02_5	Sg_K36_16	0.7241	0.7241	0.001	0.001	Positive	Sg_M02_5__Sg_K36_16__Positive
edge_808	Sg_M02_5	Sg_K36_29	0.6627	0.6627	0.001	0.001	Positive	Sg_M02_5__Sg_K36_29__Positive
edge_809	Sg_M03_37	Sg_A19_11	0.4225	0.4225	0.001	0.001	Positive	Sg_M03_37__Sg_A19_11__Positive
edge_810	Sg_M03_37	Sg_I12_44	-0.4415	0.4415	0.001	0.001	Negative	Sg_M03_37__Sg_I12_44__Negative
edge_811	Sg_M03_38	Gp_YAB_333	0.6222	0.6222	0.001	0.001	Positive	Sg_M03_38__Gp_YAB_333__Positive
edge_812	Sg_M03_38	Sg_A20_35	0.6269	0.6269	0.001	0.001	Positive	Sg_M03_38__Sg_A20_35__Positive
edge_813	Sg_M03_38	Sg_A27_23	0.595	0.595	0.001	0.001	Positive	Sg_M03_38__Sg_A27_23__Positive
edge_814	Sg_M03_38	Sg_A28_8	0.5543	0.5543	0.001	0.001	Positive	Sg_M03_38__Sg_A28_8__Positive
edge_815	Sg_M03_38	Sg_CG50A_49	0.6016	0.6016	0.001	0.001	Positive	Sg_M03_38__Sg_CG50A_49__Positive
edge_816	Sg_M03_38	Sg_CM17_16	0.5429	0.5429	0.001	0.001	Positive	Sg_M03_38__Sg_CM17_16__Positive
edge_817	Sg_M03_38	Sg_EM30_38	0.5633	0.5633	0.001	0.001	Positive	Sg_M03_38__Sg_EM30_38__Positive
edge_818	Sg_M03_38	Sg_K10_28	0.5741	0.5741	0.001	0.001	Positive	Sg_M03_38__Sg_K10_28__Positive
edge_819	Sg_M07_23	Sg_D02_31	0.832	0.832	0.001	0.001	Positive	Sg_M07_23__Sg_D02_31__Positive
edge_820	Sg_M07_23	Sg_K22_14	0.6404	0.6404	0.001	0.001	Positive	Sg_M07_23__Sg_K22_14__Positive
edge_821	Sg_M07_27	Sg_CM17_7	0.6504	0.6504	0.001	0.001	Positive	Sg_M07_27__Sg_CM17_7__Positive
edge_822	Sg_M07_27	Sg_CM29A_16	0.5555	0.5555	0.001	0.001	Positive	Sg_M07_27__Sg_CM29A_16__Positive
edge_823	Sg_M07_27	Sg_CM33A_60	0.5934	0.5934	0.001	0.001	Positive	Sg_M07_27__Sg_CM33A_60__Positive
edge_824	Sg_M07_27	Sg_CM35A_15	0.6134	0.6134	0.001	0.001	Positive	Sg_M07_27__Sg_CM35A_15__Positive
edge_825	Sg_M07_27	Sg_M01_13	0.56	0.56	0.001	0.001	Positive	Sg_M07_27__Sg_M01_13__Positive
edge_826	Sg_M07_39	Sg_EM03_7	0.5829	0.5829	0.001	0.001	Positive	Sg_M07_39__Sg_EM03_7__Positive
edge_827	Sg_M07_39	Sg_EM12_46	0.5609	0.5609	0.001	0.001	Positive	Sg_M07_39__Sg_EM12_46__Positive
edge_828	Sg_M07_39	Sg_I12_44	0.6574	0.6574	0.001	0.001	Positive	Sg_M07_39__Sg_I12_44__Positive
edge_829	Sg_M07_4	Sg_A22_8	-0.542	0.542	0.001	0.001	Negative	Sg_M07_4__Sg_A22_8__Negative
edge_830	Sg_M08_36	Gp_MJ2_113	-0.4071	0.4071	0.001	0.001	Negative	Sg_M08_36__Gp_MJ2_113__Negative
edge_831	Sg_M08_36	Sg_CA13_9	0.6652	0.6652	0.001	0.001	Positive	Sg_M08_36__Sg_CA13_9__Positive
edge_832	Sg_M11_5	Gp_YAB_339	0.7583	0.7583	0.001	0.001	Positive	Sg_M11_5__Gp_YAB_339__Positive
edge_833	Sg_M11_5	Sg_A11_12	0.8956	0.8956	0.001	0.001	Positive	Sg_M11_5__Sg_A11_12__Positive
edge_834	Sg_M11_5	Sg_A11_2	0.5514	0.5514	0.001	0.001	Positive	Sg_M11_5__Sg_A11_2__Positive
edge_835	Sg_M11_5	Sg_B25_38	0.69	0.69	0.001	0.001	Positive	Sg_M11_5__Sg_B25_38__Positive
edge_836	Sg_M11_5	Sg_C03_36	0.4705	0.4705	0.001	0.001	Positive	Sg_M11_5__Sg_C03_36__Positive
edge_837	Sg_M11_5	Sg_CG50A_74	0.7467	0.7467	0.001	0.001	Positive	Sg_M11_5__Sg_CG50A_74__Positive
edge_838	Sg_M11_5	Sg_CM31A_52	0.8921	0.8921	0.001	0.001	Positive	Sg_M11_5__Sg_CM31A_52__Positive
edge_839	Sg_M11_5	Sg_D09_14	0.7551	0.7551	0.001	0.001	Positive	Sg_M11_5__Sg_D09_14__Positive
edge_840	Sg_M11_5	Sg_EB09_7	0.6119	0.6119	0.001	0.001	Positive	Sg_M11_5__Sg_EB09_7__Positive
edge_841	Sg_M11_5	Sg_EM22_6	0.751	0.751	0.001	0.001	Positive	Sg_M11_5__Sg_EM22_6__Positive
edge_842	Sg_M11_5	Sg_EM34_4	0.9037	0.9037	0.001	0.001	Positive	Sg_M11_5__Sg_EM34_4__Positive
edge_843	Sg_M11_5	Sg_G22_16	0.7666	0.7666	0.001	0.001	Positive	Sg_M11_5__Sg_G22_16__Positive
edge_844	Sg_M11_5	Sg_I07_11	0.9403	0.9403	0.001	0.001	Positive	Sg_M11_5__Sg_I07_11__Positive
edge_845	Sg_M11_5	Sg_K09_61	0.7989	0.7989	0.001	0.001	Positive	Sg_M11_5__Sg_K09_61__Positive
edge_846	Sg_M11_5	Sg_K32_30	0.5959	0.5959	0.001	0.001	Positive	Sg_M11_5__Sg_K32_30__Positive
edge_847	Sg_M11_5	Sg_K36_17	0.5687	0.5687	0.001	0.001	Positive	Sg_M11_5__Sg_K36_17__Positive
edge_848	Sg_M11_7	Sg_CG50A_22	0.7485	0.7485	0.001	0.001	Positive	Sg_M11_7__Sg_CG50A_22__Positive
edge_849	Sg_M11_7	Sg_CM32A_26	0.6084	0.6084	0.001	0.001	Positive	Sg_M11_7__Sg_CM32A_26__Positive
edge_850	Sg_M11_7	Sg_CM33A_9	0.4208	0.4208	0.001	0.001	Positive	Sg_M11_7__Sg_CM33A_9__Positive
edge_851	Sg_M11_7	Sg_K34_1	0.6452	0.6452	0.001	0.001	Positive	Sg_M11_7__Sg_K34_1__Positive
edge_852	Sg_M12_21	Gp_MJ2_113	0.7191	0.7191	0.001	0.001	Positive	Sg_M12_21__Gp_MJ2_113__Positive
edge_853	Sg_M12_21	Gp_MJ3_477	0.6804	0.6804	0.001	0.001	Positive	Sg_M12_21__Gp_MJ3_477__Positive
edge_854	Sg_M12_21	Sg_B07_12	0.5248	0.5248	0.001	0.001	Positive	Sg_M12_21__Sg_B07_12__Positive
edge_855	Sg_M12_21	Sg_B07_53	0.5414	0.5414	0.001	0.001	Positive	Sg_M12_21__Sg_B07_53__Positive
edge_856	Sg_M12_21	Sg_B07_62	0.5538	0.5538	0.001	0.001	Positive	Sg_M12_21__Sg_B07_62__Positive
edge_857	Sg_M12_21	Sg_B08_36	0.5635	0.5635	0.001	0.001	Positive	Sg_M12_21__Sg_B08_36__Positive
edge_858	Sg_M12_21	Sg_B14_13	0.7142	0.7142	0.001	0.001	Positive	Sg_M12_21__Sg_B14_13__Positive
edge_859	Sg_M12_21	Sg_B15_23	0.7855	0.7855	0.001	0.001	Positive	Sg_M12_21__Sg_B15_23__Positive
edge_860	Sg_M12_21	Sg_CA25_21	0.6137	0.6137	0.001	0.001	Positive	Sg_M12_21__Sg_CA25_21__Positive
edge_861	Sg_M12_21	Sg_CD24A_10	0.6402	0.6402	0.001	0.001	Positive	Sg_M12_21__Sg_CD24A_10__Positive
edge_862	Sg_M12_21	Sg_CD30A_34	0.7559	0.7559	0.001	0.001	Positive	Sg_M12_21__Sg_CD30A_34__Positive
edge_863	Sg_M12_21	Sg_CE19A_29	0.446	0.446	0.001	0.001	Positive	Sg_M12_21__Sg_CE19A_29__Positive
edge_864	Sg_M12_21	Sg_CK05A_18	0.7112	0.7112	0.001	0.001	Positive	Sg_M12_21__Sg_CK05A_18__Positive
edge_865	Sg_M12_21	Sg_CK52A_74	0.5755	0.5755	0.001	0.001	Positive	Sg_M12_21__Sg_CK52A_74__Positive
edge_866	Sg_M12_21	Sg_CM21_15	0.6476	0.6476	0.001	0.001	Positive	Sg_M12_21__Sg_CM21_15__Positive
edge_867	Sg_M12_21	Sg_CM21_57	0.7641	0.7641	0.001	0.001	Positive	Sg_M12_21__Sg_CM21_57__Positive
edge_868	Sg_M12_21	Sg_D10_17	0.7378	0.7378	0.001	0.001	Positive	Sg_M12_21__Sg_D10_17__Positive
edge_869	Sg_M12_21	Sg_EB13_4	0.9494	0.9494	0.001	0.001	Positive	Sg_M12_21__Sg_EB13_4__Positive
edge_870	Sg_M12_21	Sg_G26_22	0.7346	0.7346	0.001	0.001	Positive	Sg_M12_21__Sg_G26_22__Positive
edge_871	Sg_M12_21	Sg_I12_6	-0.4242	0.4242	0.001	0.001	Negative	Sg_M12_21__Sg_I12_6__Negative
edge_872	Sg_M12_21	Sg_K36_3	0.6122	0.6122	0.001	0.001	Positive	Sg_M12_21__Sg_K36_3__Positive
edge_873	Sg_M12_39	Gp_MJ2_113	0.6113	0.6113	0.001	0.001	Positive	Sg_M12_39__Gp_MJ2_113__Positive
edge_874	Sg_M12_39	Gp_MJ3_477	0.5012	0.5012	0.001	0.001	Positive	Sg_M12_39__Gp_MJ3_477__Positive
edge_875	Sg_M12_39	Sg_B07_12	0.5934	0.5934	0.001	0.001	Positive	Sg_M12_39__Sg_B07_12__Positive
edge_876	Sg_M12_39	Sg_B07_62	0.6148	0.6148	0.001	0.001	Positive	Sg_M12_39__Sg_B07_62__Positive
edge_877	Sg_M12_39	Sg_B08_36	0.5566	0.5566	0.001	0.001	Positive	Sg_M12_39__Sg_B08_36__Positive
edge_878	Sg_M12_39	Sg_B14_13	0.5394	0.5394	0.001	0.001	Positive	Sg_M12_39__Sg_B14_13__Positive
edge_879	Sg_M12_39	Sg_B15_23	0.7123	0.7123	0.001	0.001	Positive	Sg_M12_39__Sg_B15_23__Positive
edge_880	Sg_M12_39	Sg_CA25_21	0.6565	0.6565	0.001	0.001	Positive	Sg_M12_39__Sg_CA25_21__Positive
edge_881	Sg_M12_39	Sg_CD24A_10	0.596	0.596	0.001	0.001	Positive	Sg_M12_39__Sg_CD24A_10__Positive
edge_882	Sg_M12_39	Sg_CD26A_19	0.5775	0.5775	0.001	0.001	Positive	Sg_M12_39__Sg_CD26A_19__Positive
edge_883	Sg_M12_39	Sg_CD30A_34	0.83	0.83	0.001	0.001	Positive	Sg_M12_39__Sg_CD30A_34__Positive
edge_884	Sg_M12_39	Sg_CE19A_29	0.5262	0.5262	0.001	0.001	Positive	Sg_M12_39__Sg_CE19A_29__Positive
edge_885	Sg_M12_39	Sg_CK05A_18	0.6509	0.6509	0.001	0.001	Positive	Sg_M12_39__Sg_CK05A_18__Positive
edge_886	Sg_M12_39	Sg_CK52A_74	0.561	0.561	0.001	0.001	Positive	Sg_M12_39__Sg_CK52A_74__Positive
edge_887	Sg_M12_39	Sg_CM21_15	0.5227	0.5227	0.001	0.001	Positive	Sg_M12_39__Sg_CM21_15__Positive
edge_888	Sg_M12_39	Sg_CM21_57	0.7326	0.7326	0.001	0.001	Positive	Sg_M12_39__Sg_CM21_57__Positive
edge_889	Sg_M12_39	Sg_D10_17	0.6758	0.6758	0.001	0.001	Positive	Sg_M12_39__Sg_D10_17__Positive
edge_890	Sg_M12_39	Sg_EB13_4	0.6766	0.6766	0.001	0.001	Positive	Sg_M12_39__Sg_EB13_4__Positive
edge_891	Sg_M12_39	Sg_EM12_46	0.5771	0.5771	0.001	0.001	Positive	Sg_M12_39__Sg_EM12_46__Positive
edge_892	Sg_M12_39	Sg_G18_19	0.4563	0.4563	0.001	0.001	Positive	Sg_M12_39__Sg_G18_19__Positive
edge_893	Sg_M12_39	Sg_G26_22	0.7772	0.7772	0.001	0.001	Positive	Sg_M12_39__Sg_G26_22__Positive
edge_894	Sg_M12_39	Sg_K36_3	0.6768	0.6768	0.001	0.001	Positive	Sg_M12_39__Sg_K36_3__Positive
edge_895	Sg_M12_39	Sg_M12_21	0.6953	0.6953	0.001	0.001	Positive	Sg_M12_39__Sg_M12_21__Positive
edge_896	Sg_M12_6	Gp_MJ1_12	0.6821	0.6821	0.001	0.001	Positive	Sg_M12_6__Gp_MJ1_12__Positive
edge_897	Sg_M12_6	Gp_MJ4_197	0.7088	0.7088	0.001	0.001	Positive	Sg_M12_6__Gp_MJ4_197__Positive
edge_898	Sg_M12_6	Sg_A22_8	0.7723	0.7723	0.001	0.001	Positive	Sg_M12_6__Sg_A22_8__Positive
edge_899	Sg_M12_6	Sg_A27_31	0.7823	0.7823	0.001	0.001	Positive	Sg_M12_6__Sg_A27_31__Positive
edge_900	Sg_M12_6	Sg_CA9_20	0.7744	0.7744	0.001	0.001	Positive	Sg_M12_6__Sg_CA9_20__Positive
edge_901	Sg_M12_6	Sg_D02_9	0.7549	0.7549	0.001	0.001	Positive	Sg_M12_6__Sg_D02_9__Positive
edge_902	Sg_M12_6	Sg_E10_50	0.7007	0.7007	0.001	0.001	Positive	Sg_M12_6__Sg_E10_50__Positive
edge_903	Sg_M12_6	Sg_EM12_46	-0.5427	0.5427	0.001	0.001	Negative	Sg_M12_6__Sg_EM12_46__Negative
edge_904	Sg_M12_6	Sg_K15_44	0.8553	0.8553	0.001	0.001	Positive	Sg_M12_6__Sg_K15_44__Positive
edge_905	Sg_M12_6	Sg_K22_8	0.5995	0.5995	0.001	0.001	Positive	Sg_M12_6__Sg_K22_8__Positive
edge_906	Sg_M12_6	Sg_K36_16	0.8416	0.8416	0.001	0.001	Positive	Sg_M12_6__Sg_K36_16__Positive
edge_907	Sg_M12_6	Sg_K36_27	0.7705	0.7705	0.001	0.001	Positive	Sg_M12_6__Sg_K36_27__Positive
edge_908	Sg_M12_6	Sg_K36_29	0.7439	0.7439	0.001	0.001	Positive	Sg_M12_6__Sg_K36_29__Positive
edge_909	Sg_M12_6	Sg_M02_5	0.698	0.698	0.001	0.001	Positive	Sg_M12_6__Sg_M02_5__Positive
edge_910	Sg_M12_6	Sg_M02_8	0.594	0.594	0.001	0.001	Positive	Sg_M12_6__Sg_M02_8__Positive
edge_911	Sg_M15_10	Gp_MJ1_444	-0.5119	0.5119	0.001	0.001	Negative	Sg_M15_10__Gp_MJ1_444__Negative
edge_912	Sg_M15_10	Sg_B03_29	0.6627	0.6627	0.001	0.001	Positive	Sg_M15_10__Sg_B03_29__Positive
edge_913	Sg_M15_10	Sg_B15_22	-0.4955	0.4955	0.001	0.001	Negative	Sg_M15_10__Sg_B15_22__Negative
edge_914	Sg_M15_10	Sg_B15_35	-0.4864	0.4864	0.001	0.001	Negative	Sg_M15_10__Sg_B15_35__Negative
edge_915	Sg_M15_10	Sg_B27_6	-0.4224	0.4224	0.001	0.001	Negative	Sg_M15_10__Sg_B27_6__Negative
edge_916	Sg_M15_10	Sg_CA11_52	-0.4835	0.4835	0.001	0.001	Negative	Sg_M15_10__Sg_CA11_52__Negative
edge_917	Sg_M15_10	Sg_CK52A_43	0.6019	0.6019	0.001	0.001	Positive	Sg_M15_10__Sg_CK52A_43__Positive
edge_918	Sg_M15_10	Sg_CM17_7	0.5906	0.5906	0.001	0.001	Positive	Sg_M15_10__Sg_CM17_7__Positive
edge_919	Sg_M15_10	Sg_CM29A_16	0.7024	0.7024	0.001	0.001	Positive	Sg_M15_10__Sg_CM29A_16__Positive
edge_920	Sg_M15_10	Sg_CM31A_43	-0.4797	0.4797	0.001	0.001	Negative	Sg_M15_10__Sg_CM31A_43__Negative
edge_921	Sg_M15_10	Sg_CM32A_49	-0.4844	0.4844	0.001	0.001	Negative	Sg_M15_10__Sg_CM32A_49__Negative
edge_922	Sg_M15_10	Sg_CM33A_60	0.6687	0.6687	0.001	0.001	Positive	Sg_M15_10__Sg_CM33A_60__Positive
edge_923	Sg_M15_10	Sg_E04_12	-0.5951	0.5951	0.001	0.001	Negative	Sg_M15_10__Sg_E04_12__Negative
edge_924	Sg_M15_10	Sg_G26_10	0.5259	0.5259	0.001	0.001	Positive	Sg_M15_10__Sg_G26_10__Positive
edge_925	Sg_M15_10	Sg_G33_7	0.6071	0.6071	0.001	0.001	Positive	Sg_M15_10__Sg_G33_7__Positive
edge_926	Sg_M15_10	Sg_K09_1	-0.5703	0.5703	0.001	0.001	Negative	Sg_M15_10__Sg_K09_1__Negative
edge_927	Sg_M15_10	Sg_K22_8	-0.5636	0.5636	0.001	0.001	Negative	Sg_M15_10__Sg_K22_8__Negative
edge_928	Sg_M15_10	Sg_K40_4	0.5801	0.5801	0.001	0.001	Positive	Sg_M15_10__Sg_K40_4__Positive
edge_929	Sg_M15_29	Gp_MJ2_113	0.6067	0.6067	0.001	0.001	Positive	Sg_M15_29__Gp_MJ2_113__Positive
edge_930	Sg_M15_29	Gp_MJ3_477	0.5315	0.5315	0.001	0.001	Positive	Sg_M15_29__Gp_MJ3_477__Positive
edge_931	Sg_M15_29	Sg_A34_19	0.6043	0.6043	0.001	0.001	Positive	Sg_M15_29__Sg_A34_19__Positive
edge_932	Sg_M15_29	Sg_B07_12	0.5706	0.5706	0.001	0.001	Positive	Sg_M15_29__Sg_B07_12__Positive
edge_933	Sg_M15_29	Sg_B07_53	0.5588	0.5588	0.001	0.001	Positive	Sg_M15_29__Sg_B07_53__Positive
edge_934	Sg_M15_29	Sg_B07_62	0.56	0.56	0.001	0.001	Positive	Sg_M15_29__Sg_B07_62__Positive
edge_935	Sg_M15_29	Sg_B08_36	0.5324	0.5324	0.001	0.001	Positive	Sg_M15_29__Sg_B08_36__Positive
edge_936	Sg_M15_29	Sg_B14_13	0.5966	0.5966	0.001	0.001	Positive	Sg_M15_29__Sg_B14_13__Positive
edge_937	Sg_M15_29	Sg_B15_23	0.7074	0.7074	0.001	0.001	Positive	Sg_M15_29__Sg_B15_23__Positive
edge_938	Sg_M15_29	Sg_CA25_21	0.6087	0.6087	0.001	0.001	Positive	Sg_M15_29__Sg_CA25_21__Positive
edge_939	Sg_M15_29	Sg_CD24A_10	0.6167	0.6167	0.001	0.001	Positive	Sg_M15_29__Sg_CD24A_10__Positive
edge_940	Sg_M15_29	Sg_CD26A_19	0.5277	0.5277	0.001	0.001	Positive	Sg_M15_29__Sg_CD26A_19__Positive
edge_941	Sg_M15_29	Sg_CD30A_34	0.7617	0.7617	0.001	0.001	Positive	Sg_M15_29__Sg_CD30A_34__Positive
edge_942	Sg_M15_29	Sg_CK05A_18	0.6053	0.6053	0.001	0.001	Positive	Sg_M15_29__Sg_CK05A_18__Positive
edge_943	Sg_M15_29	Sg_CK52A_74	0.584	0.584	0.001	0.001	Positive	Sg_M15_29__Sg_CK52A_74__Positive
edge_944	Sg_M15_29	Sg_CM21_57	0.7214	0.7214	0.001	0.001	Positive	Sg_M15_29__Sg_CM21_57__Positive
edge_945	Sg_M15_29	Sg_D10_17	0.6877	0.6877	0.001	0.001	Positive	Sg_M15_29__Sg_D10_17__Positive
edge_946	Sg_M15_29	Sg_EB13_4	0.7439	0.7439	0.001	0.001	Positive	Sg_M15_29__Sg_EB13_4__Positive
edge_947	Sg_M15_29	Sg_EM12_46	0.5427	0.5427	0.001	0.001	Positive	Sg_M15_29__Sg_EM12_46__Positive
edge_948	Sg_M15_29	Sg_G26_22	0.7416	0.7416	0.001	0.001	Positive	Sg_M15_29__Sg_G26_22__Positive
edge_949	Sg_M15_29	Sg_K14_18	-0.4752	0.4752	0.001	0.001	Negative	Sg_M15_29__Sg_K14_18__Negative
edge_950	Sg_M15_29	Sg_K36_3	0.6044	0.6044	0.001	0.001	Positive	Sg_M15_29__Sg_K36_3__Positive
edge_951	Sg_M15_29	Sg_M12_21	0.7206	0.7206	0.001	0.001	Positive	Sg_M15_29__Sg_M12_21__Positive
edge_952	Sg_M15_29	Sg_M12_39	0.825	0.825	0.001	0.001	Positive	Sg_M15_29__Sg_M12_39__Positive
edge_953	Sg_M17_3	Sg_B07_50	0.6224	0.6224	0.001	0.001	Positive	Sg_M17_3__Sg_B07_50__Positive
edge_954	Sg_M17_3	Sg_B26_4	0.6365	0.6365	0.001	0.001	Positive	Sg_M17_3__Sg_B26_4__Positive
edge_955	Sg_M17_3	Sg_CA25_14	0.5442	0.5442	0.001	0.001	Positive	Sg_M17_3__Sg_CA25_14__Positive
edge_956	Sg_M17_3	Sg_CG50A_22	0.4301	0.4301	0.001	0.001	Positive	Sg_M17_3__Sg_CG50A_22__Positive
edge_957	Sg_M17_3	Sg_CM29A_16	0.6577	0.6577	0.001	0.001	Positive	Sg_M17_3__Sg_CM29A_16__Positive
edge_958	Sg_M17_3	Sg_CM32A_26	0.6112	0.6112	0.001	0.001	Positive	Sg_M17_3__Sg_CM32A_26__Positive
edge_959	Sg_M17_3	Sg_CM35A_15	0.6934	0.6934	0.001	0.001	Positive	Sg_M17_3__Sg_CM35A_15__Positive
edge_960	Sg_M17_3	Sg_M01_13	0.6345	0.6345	0.001	0.001	Positive	Sg_M17_3__Sg_M01_13__Positive
edge_961	Sg_M17_3	Sg_M01_30	0.7395	0.7395	0.001	0.001	Positive	Sg_M17_3__Sg_M01_30__Positive
edge_962	Sg_M17_33	Sg_B03_29	0.5886	0.5886	0.001	0.001	Positive	Sg_M17_33__Sg_B03_29__Positive
edge_963	Sg_M17_33	Sg_B15_22	-0.474	0.474	0.001	0.001	Negative	Sg_M17_33__Sg_B15_22__Negative
edge_964	Sg_M17_33	Sg_C04_33	0.5413	0.5413	0.001	0.001	Positive	Sg_M17_33__Sg_C04_33__Positive
edge_965	Sg_M17_33	Sg_CA11_52	-0.4822	0.4822	0.001	0.001	Negative	Sg_M17_33__Sg_CA11_52__Negative
edge_966	Sg_M17_33	Sg_CM17_7	0.6391	0.6391	0.001	0.001	Positive	Sg_M17_33__Sg_CM17_7__Positive
edge_967	Sg_M17_33	Sg_CM29A_16	0.581	0.581	0.001	0.001	Positive	Sg_M17_33__Sg_CM29A_16__Positive
edge_968	Sg_M17_33	Sg_D02_32	-0.614	0.614	0.001	0.001	Negative	Sg_M17_33__Sg_D02_32__Negative
edge_969	Sg_M17_33	Sg_G26_10	0.5576	0.5576	0.001	0.001	Positive	Sg_M17_33__Sg_G26_10__Positive
edge_970	Sg_M17_33	Sg_K09_1	-0.6187	0.6187	0.001	0.001	Negative	Sg_M17_33__Sg_K09_1__Negative
edge_971	Sg_M17_33	Sg_K22_8	-0.4881	0.4881	0.001	0.001	Negative	Sg_M17_33__Sg_K22_8__Negative
edge_972	Sg_M17_33	Sg_K40_4	0.5825	0.5825	0.001	0.001	Positive	Sg_M17_33__Sg_K40_4__Positive
edge_973	Sg_OA11r1_10	Sg_EM30_38	0.6137	0.6137	0.001	0.001	Positive	Sg_OA11r1_10__Sg_EM30_38__Positive
edge_974	Sg_OA11r1_12	Gp_YAB_333	0.742	0.742	0.001	0.001	Positive	Sg_OA11r1_12__Gp_YAB_333__Positive
edge_975	Sg_OA11r1_12	Sg_A20_2	0.5619	0.5619	0.001	0.001	Positive	Sg_OA11r1_12__Sg_A20_2__Positive
edge_976	Sg_OA11r1_12	Sg_A20_35	0.6729	0.6729	0.001	0.001	Positive	Sg_OA11r1_12__Sg_A20_35__Positive
edge_977	Sg_OA11r1_12	Sg_A27_23	0.7387	0.7387	0.001	0.001	Positive	Sg_OA11r1_12__Sg_A27_23__Positive
edge_978	Sg_OA11r1_12	Sg_A28_8	0.8571	0.8571	0.001	0.001	Positive	Sg_OA11r1_12__Sg_A28_8__Positive
edge_979	Sg_OA11r1_12	Sg_CD25A_53	0.5296	0.5296	0.001	0.001	Positive	Sg_OA11r1_12__Sg_CD25A_53__Positive
edge_980	Sg_OA11r1_12	Sg_CG50A_49	0.7936	0.7936	0.001	0.001	Positive	Sg_OA11r1_12__Sg_CG50A_49__Positive
edge_981	Sg_OA11r1_12	Sg_CM17_16	0.8169	0.8169	0.001	0.001	Positive	Sg_OA11r1_12__Sg_CM17_16__Positive
edge_982	Sg_OA11r1_12	Sg_EM30_38	0.664	0.664	0.001	0.001	Positive	Sg_OA11r1_12__Sg_EM30_38__Positive
edge_983	Sg_OA11r1_12	Sg_K10_28	0.83	0.83	0.001	0.001	Positive	Sg_OA11r1_12__Sg_K10_28__Positive
edge_984	Sg_OA11r1_12	Sg_M03_38	0.6445	0.6445	0.001	0.001	Positive	Sg_OA11r1_12__Sg_M03_38__Positive
edge_985	Sg_OA11r1_9	Gp_MJ4_197	0.5948	0.5948	0.001	0.001	Positive	Sg_OA11r1_9__Gp_MJ4_197__Positive
edge_986	Sg_OA11r1_9	Sg_K15_44	0.6434	0.6434	0.001	0.001	Positive	Sg_OA11r1_9__Sg_K15_44__Positive
edge_987	Sg_OA11r1_9	Sg_K36_16	0.6279	0.6279	0.001	0.001	Positive	Sg_OA11r1_9__Sg_K36_16__Positive
edge_988	Sg_OA13r1_14	Sg_B03_38	0.5769	0.5769	0.001	0.001	Positive	Sg_OA13r1_14__Sg_B03_38__Positive
edge_989	Sg_OA13r1_14	Sg_K16_17	0.4878	0.4878	0.001	0.001	Positive	Sg_OA13r1_14__Sg_K16_17__Positive
edge_990	Sg_OA13r1_52	Sg_CD24A_1	0.7619	0.7619	0.001	0.001	Positive	Sg_OA13r1_52__Sg_CD24A_1__Positive
edge_991	Sg_OA7r2_4	Gp_YAB_333	0.4866	0.4866	0.001	0.001	Positive	Sg_OA7r2_4__Gp_YAB_333__Positive
edge_992	Sg_OA7r2_4	Sg_A20_35	0.5013	0.5013	0.001	0.001	Positive	Sg_OA7r2_4__Sg_A20_35__Positive
edge_993	Sg_OA7r2_4	Sg_B07_12	0.5219	0.5219	0.001	0.001	Positive	Sg_OA7r2_4__Sg_B07_12__Positive
edge_994	Sg_OA7r2_4	Sg_CD25A_53	0.7676	0.7676	0.001	0.001	Positive	Sg_OA7r2_4__Sg_CD25A_53__Positive
edge_995	Sg_OA7r2_4	Sg_CG50A_49	0.4876	0.4876	0.001	0.001	Positive	Sg_OA7r2_4__Sg_CG50A_49__Positive
edge_996	Sg_OA7r2_4	Sg_OA11r1_12	0.5073	0.5073	0.001	0.001	Positive	Sg_OA7r2_4__Sg_OA11r1_12__Positive
edge_997	Sg_OB03r2_1	Sg_A01_16	0.8266	0.8266	0.001	0.001	Positive	Sg_OB03r2_1__Sg_A01_16__Positive
edge_998	Sg_OB03r2_1	Sg_K31_45	0.6444	0.6444	0.001	0.001	Positive	Sg_OB03r2_1__Sg_K31_45__Positive
edge_999	Sg_OB03r2_39	Gp_MJ1_12	0.7625	0.7625	0.001	0.001	Positive	Sg_OB03r2_39__Gp_MJ1_12__Positive
edge_1000	Sg_OB03r2_39	Gp_MJ1_272	0.5802	0.5802	0.001	0.001	Positive	Sg_OB03r2_39__Gp_MJ1_272__Positive
edge_1001	Sg_OB03r2_39	Gp_MJ4_197	0.7488	0.7488	0.001	0.001	Positive	Sg_OB03r2_39__Gp_MJ4_197__Positive
edge_1002	Sg_OB03r2_39	Gp_NH_148	0.6618	0.6618	0.001	0.001	Positive	Sg_OB03r2_39__Gp_NH_148__Positive
edge_1003	Sg_OB03r2_39	Sg_A22_8	0.8844	0.8844	0.001	0.001	Positive	Sg_OB03r2_39__Sg_A22_8__Positive
edge_1004	Sg_OB03r2_39	Sg_A27_31	0.834	0.834	0.001	0.001	Positive	Sg_OB03r2_39__Sg_A27_31__Positive
edge_1005	Sg_OB03r2_39	Sg_B03_29	-0.5672	0.5672	0.001	0.001	Negative	Sg_OB03r2_39__Sg_B03_29__Negative
edge_1006	Sg_OB03r2_39	Sg_B15_35	0.6807	0.6807	0.001	0.001	Positive	Sg_OB03r2_39__Sg_B15_35__Positive
edge_1007	Sg_OB03r2_39	Sg_CA11_52	0.6592	0.6592	0.001	0.001	Positive	Sg_OB03r2_39__Sg_CA11_52__Positive
