Genome	A01	A02	A04	A07	A09	A11	A12	A13	A15	A17	A18	A19	A20	A22	A23	A24	A25	A27	A28	A33	A34	A37	B01	B02	B03	B04	B07	B08	B09	B12	B13	B14	B15	B19	B22	B23	B24	B25	B26	B27	C02	C03	C04	C11	C14	CA11	CA13	CA25	CA40A	CA9	CB03	CD21A	CD22A	CD23A	CD24A	CD25A	CD26A	CD27A	CD28A	CD29A	CD30A	CE19A	CG50A	CK05A	CK28A	CK51A	CK52A	CM15	CM17	CM21	CM28A	CM29A	CM30A	CM31A	CM32A	CM33A	CM34A	CM35A	CM36A	D01	D02	D03	D05	D06	D09	D10	D16	D18	E04	E06	E07	E10	E11	E12	EA44	EA47	EA48	EA49	EA50	EA51	EA53	EA54	EA55	EA57	EA58	EA60	EA61	EA63	EA68	EA70	EA72	EA73	EA76	EB01	EB02	EB03	EB04	EB05	EB07	EB08	EB09	EB10	EB13	EB16	EB17	EB20	EB21	EB24	EB28	EM03	EM12	EM22	EM25	EM27	EM30	EM32	EM33	EM34	G01	G02	G06	G09	G11	G18	G19	G20	G21	G22	G26	G27	G28	G29	G30	G31	G32	G33	G37	G39	G42	G43	G46	G47	H02	H03	H04	H05	H06	H07	I01	I02	I03	I04	I05	I06	I07	I09	I12	I13	I14	I15	K01	K03	K07	K09	K10	K14	K15	K16	K17	K21	K22	K23	K26	K27	K31	K32	K34	K36	K40	K42	K43	K46	M01	M02	M03	M04	M07	M08	M11	M12	M14	M15	M16	M17	M18	M20	M21	OA11r1	OA13r1	OA7r2	OA9r1	OB03r2	OB05r2	OB18r1	OB24r1	OG24B2A	OM15r2	OM17r2	OM21r1	P01	P02	P03	P14	P15	P22	P23	P24	P26	P27	P30	P31	X01	X02	X03	X04	X05	Y06	Y07	Y08	Y09	Y19	YA02	YA03	YA04	YA06	YA07	YA10	YA11	YA12	YA13	YA14	YA16	YA19	YA21	YA23	YA26	YA28	YA29	YA30	YA31	YA32	YA33	YA34	YB31	YB32	YB34	YB35	YB36	YB37	YB38	YB39	YB40	YB41	YB43	YB45	YB46	YB47	YB50	YB52	YB54	YB55	YB56	YB57	YB59	Z03	Z04	Z06	Z07	Z09	Z10	Z11	Z12	Z14	Z15	Z16	Z17
Sg_A11_71	0	0	0	0	0	0.20295545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02309876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08824197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A11_8	0	0	0	0	0	0.24696378	0	0	0.0047701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009045242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030806521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A12_2	0	0.32321993	0	0	0	0	0.5116647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019406587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013137223	0	0	0	0	0	0	0	0.035209317	0.05185717	0	0	0	0	0	0	0	0.017838886	0	0	0	0	0	0	0	0	0	0.043788012	0	0	0	0	0.082994044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008268104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028800294	0	0	0	0	0.035529688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016657583	0	0	0	0.00678364	0.113160625	0	0	0	0	0	0	0	0	0	0	0	0.02202625	0.06991145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014089246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03369461	0	0.03029989	0	0	0	0	0	0	0	0	0	0	0	0.04734246	0	0	0	0	0	0	0.016639454	0	0	0.011526887	0	0	0	0	0	0	0	0	0	0
Sg_A12_26	0	0	0	0	0	0.03261665	0.17642252	0	0	0	0	0.06767415	0	0	0.023380883	0.008405823	0	0	0	0	0	0	0.15486851	0	0	0	0.090834655	0	0	0	0	0	0	0	0	0.011101265	0	0	0.037633915	0	0	0	0	0	0	0.059948903	0.023010425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044174757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016128555	0	0	0	0	0	0	0	0.02178244	0	0.052956548	0	0	0.044146657	0	0	0	0	0	0.064098634	0.016648432	0	0	0.101560056	0.028752618	0.037886508	0	0.030908195	0.10224528	0.04279935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021017531	0	0.13610007	0.02557118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041862316	0	0.018081388	0	0	0	0	0	0	0	0.044264626	0	0	0.034796473	0.036721613	0.043961983	0	0.06533071	0	0	0	0	0	0	0	0	0.023356717	0	0	0	0	0	0	0.023307461	0.030773621	0	0	0	0	0	0.05857099	0	0	0	0	0.045494102	0	0.022570146	0	0.0354792	0.026064204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01202361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036013875	0	0	0	0	0	0	0	0	0	0	0.02030869	0	0.023643076	0	0.071965404	0	0	0.016324675	0	0	0	0	0.020801416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025462382	0	0	0	0	0	0.040030953	0	0	0
Sg_A12_4	0	0.010630197	0	0	0	0	0.17666467	0	0	0	0	0	0.010054852	0	0	0	0	0	0	0	0	0	0	0.009110265	0	0	0	0	0	0	0	0	0	0.032297965	0	0.29724297	0	0	0	0.06915145	0	0	0	0.006831523	0	0	0	0	0	0	0	0.016435811	0	0	0.01718022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02436548	0	0.004123055	0	0	0	0	0	0	0	0	0	0	0.113639854	0	0	0	0.014601598	0	0	0.060210124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11881331	0	0	0	0	0	0	0	0	0	0	0.005953977	0	0	0	0.0201716	0	0.021548225	0	0.024547415	0.093585715	0.014221258	0.010785217	0	0.011305993	0	0	0	0.016506469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04468332	0	0	0	0.041978847	0	0	0	0.014569111	0	0	0.007764354	0.069175005	0	0	0	0	0	0	0	0	0	0	0	0.008666525	0	0	0	0	0	0	0	0	0	0	0.009648125	0	0	0	0.044067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011897365	0	0	0	0	0	0	0.03930715	0	0	0	0	0	0	0.11630348	0.005391779	0.032981314	0	0	0	0.036870413	0	0.21130131	0	0	0	0	0	0	0	0.008009538	0	0	0.006787349	0	0	0	0	0	0.055796348	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13462777	0	0	0	0	0	0	0	0.05458351	0.009501218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03915622	0	0	0	0.005444276	0	0	0	0.004772251	0.015088534	0	0	0	0	0	0.03573214	0	0	0	0	0	0	0	0	0
Sg_A12_53	0	0	0	0	0	0	0.26182878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023881717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006821511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14399964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A12_6	0	0	0	0	0	0	2.2016141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004977855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06453071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025623564	0	0	0	0	0	0	0	0
Sg_A13_33	0	0	0	0.044495456	0	0	0	0.44402686	0	0	0	0.06415988	0	0	0	0	0.033267047	0	0	0	0	0	0	0	0	0	0	0.026659401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02345651	0	0.05028718	0	0	0	0	0	0	0	0.035836436	0.14931093	0.19520834	0	0.02640139	0.061746024	0.2114444	0.0769977	0	0	0	0	0	0.10359073	0.010643891	0.006223762	0.013690271	0	0	0.009452347	0	0.00872513	0	0.19807972	0	0	0	0	0	0	0.07317196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03230177	0	0	0	0	0.0507566	0	0	0.05028389	0	0	0	0.030464502	0.009109632	0	0	0	0	0	0	0.009406067	0	0.010637324	0	0.23953776	0	0.048016887	0	0	0	0	0	0.019911181	0.012871835	0.009906282	0	0	0	0	0	0	0	0	0	0.012404908	0	0	0	0	0	0	0	0	0.07619149	0.30082527	0	0.26427522	0	0	0	0	0	0	0	0	0	0	0	0.014383312	0	0	0	0	0	0	0	0	0	0.09807295	0	0	0	0	0	0	0	0	0	0	0	0	0.05117196	0	0	0	0	0.012808809	0	0	0	0	0.041889135	0	0	0	0.106357984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1609579	0	0	0	0	0.014787522
Sg_A13_39	0	0	0	0	0	0	0	1.0823082	0	0	0	0	0	0	0	0	0.006232515	0	0	0	0	0	0	0	0	0	0	0.008648074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01451096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006670739	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009349963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A13_7	0	0	0	0	0	0	0	1.5054138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008486827	0	0	0	0	0	0	0	0	0	0	0	0.7188586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11177085	0	0	0	0	0	0	0	0	0	0	0	0	0.12177974	0	0.020387594	0	0	0	0	0.07764562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005706599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083072975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020878391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009730542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012350663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069288984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1835113	0	0	0	0	0
Sg_A15_10	0	0	0	0	0	0	0	0.04730343	0.8185353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033650275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009495884	0.031779572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07802781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023719225	0	0	0	0	0	0	0.10585509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114818946	0	0	0	0	0	0.106542796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2501062	0	0.052492116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016165184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098922536	0	0.007140591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A15_26	0	0	0	0	0.27094293	0	0	0.4809113	11.076363	0	0	0	0	0	0	0	0.15129837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02119511	0	0	0	0	2.816284	0.35405883	0	0.06778694	0	0	0	0	0	0	2.3301969	0	0	0	0	0	1.6686865	3.0961287	0	0	0	0.24791873	0	0	0	2.2395754	0	0	0	0	0	0	0	0.61897886	0	0	0	0	0	0	0	0	0	0	0	0.022541428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013784511	0.010350109	0	0	0	0	0.010200778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4375834	0	0	0	0.004717579	0	0	0	0	0	0	0	0	0	0	0	0	0.039452765	0.4272023	0	0	0	0	0	0	0	0	0	0.03583931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013419943	0	0	0.12596692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021239573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A15_31	0	0	0	0.01602892	0	0	0	0	0.34448922	0	0	0.11796023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012026354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016005583	0	0	0	0	0	0.013346864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007373599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006831464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028384434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015195337	0	0	0	0	0
Sg_A17_17	0.18135288	0.025745528	0	0.114751264	0.533982	0	0	0	0	5.5725384	0.017198995	0.1247692	0	5.337778	0.1471007	0.08541903	0	0.14633766	0.030220233	0	0	0	0	0	0	0.2786489	0	0.053109992	0.19010198	1.8949192	0.3676881	0.69672817	2.643556	0.30297527	0.5023014	1.0310267	0	0.056639493	0.06353509	0.061417412	0.035967585	0	0	0	0.050290745	1.9258071	0.08275422	4.0199428	0	0.024497392	0	0	0.09036989	0	0.038875505	0	3.5121217	0	0	0	0.15649863	0	0.04968337	0.0758981	0.19971098	0	0	0.033346448	0.054196235	0	0.06789996	0.86504924	0.8542112	0.33113214	0	0	0.012264158	0.47480127	0.15653278	0.005096742	1.1997751	0	0	0	1.1776778	0.06947625	0	1.2686316	6.0283256	0	0.09267809	0.06865287	0.014215988	1.3533074	0	0.055753846	0.03602307	0	0.13954018	1.1114413	0.057215385	0	1.34291	0.7182188	0.3324955	0.040172175	0	0	0.06297283	0	0.27325976	0.3353435	0.103571005	0.13460039	0	0.6797359	0.04759127	0.20043585	0	0.1465263	0	2.921273	2.0009692	0.16806152	0.44864544	0	0.11903483	0.12518682	0.2605618	0.20854273	0.054852527	3.7473075	0.56455165	12.762152	0.9233027	11.21834	0.07893477	0.18764442	0	0	0.39776903	0.091941275	0	0.02377272	0.038131975	0.11753828	0	0	0.45236266	0.055270202	0.044107024	0	1.5373232	0	0.013460678	0.100092635	0	0.30688977	0	0.11956465	0.35084733	0.11119573	0.008475893	0	0.23883298	0	0	0.055860184	0.051339842	0	0	0.36943725	2.2697687	0.71898896	0.083159946	0.056710094	0	0	6.098543	0.7626729	0.0983469	0.060473666	0.06041168	0	0.0794459	0.08653023	0.090556756	0.08938864	0	0.04078527	0.115034536	0.038320526	0	0	0	0	0.004764412	3.5232584	0	0	0	0.23709667	0	1.8947369	0.02525064	0	0.263544	0.032606356	0	0.23246552	1.3148746	0.10479409	0.035699803	0.22044994	0	0	0	0	0.124959104	0	2.2786732	0.06803901	4.540269	0.056072857	0.15639773	0.14955239	0.34462142	0.21244009	0	0	0.01588805	0.034234513	0.14260097	0.12181238	0.13268392	0	0.39673457	0.68853456	0.21577114	0.018535001	0.32876432	0	0	0	0.10839989	0.3185849	0.08630404	0.40194333	0	0.013839096	25.636213	0.14281344	0	3.590417	0	0	0	0.07288381	2.9644358	0	0	0	0.24533507	0.09075826	0	0.54500216	0.12049197	0	0.050013892	0.09275738	0.10833448	0.17421146	0.15113133	0	0.28681704	2.0386474	0.0634724	0.9912206	0.06790949	0.16331968	0.17330217	13.542175	0.18843414	2.8383334	0.30810732	0	0.028270861	0	0.12839746	0.08884165	0	0	0	0.09247919	0.19900066	0.048869647	0.075381055	0	0	0	0.100740284	0.13406888	0	1.1669117	0.08553803	0
Sg_A17_18	0	0	0	0	0	0	0	0.6423859	0	0.91216344	0	0	0.21853453	0	0	0.19342487	0.30815044	0.05530721	0	0	0	0	0.012625378	0.021204146	0	0	0	0.2245964	0	0	0	0	0	0.04128365	0.26223698	0	0	0	0	0	0	0.015871895	0	0	0	0	0.6414295	0.03798885	0.25136355	0	0	0.012863775	0	0	0.43259588	0.1943076	0.014099943	0	0	0.38613892	0	0	0.056308407	0.7542976	0	0	0	0	0	0.4137804	0.15651174	0	0	0	0	0.017581994	0	0	0	0	0	0.14395334	0.50114113	0	0.07034539	0	0.40558293	0	0	0	0	0.119708695	0.04560082	0	0	0	0.10851229	0	0	0	0	0	0	0	0	0.039140143	0	0	0	0	0	0	0	0.022268739	0	0	0	0	0	0	0.022545803	0	0	0	0.008889208	0.036519423	0	0	0	0.10290152	0	0	0	0	0	0	0	0	0	0	0	0	0.62406856	0.35940918	0	0	0.039667826	0.21069391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3526252	0	0.51058125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112463444	0	0	0	0.39313322	0	0	0.053443685	0	0	0	0.27750435	0.31129628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026933195	0.029309005	0.19683838	0	0	0.056803983	0	0	0	0.05990642	0	0	0	0	0.054649696	0.7208601	0	0	0	0	0	0.074585766	0.015110422	0	0	0	0	0	0	0	0	0.009735776	0	0	0.64714295	0	0	0	0	0	0	0	0.005502115	0	0	0	0	0	0	0	0	0	0	0.013561432	0	0	0	0.02842599	0	0.030016925	0	0	0	0	0.009091806	0	0	0	0	0	0	0.054083195	0	0.006732556	0	0	0	0	0.009695469	0	0	0	0	0	0	0	0.041998077	0.14312157	0.08275084	0	0	0
Sg_A17_2	0	0	0	0	0	0	0	0	0	0.4260942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004979136	0	0	0.010963019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652698	0	0.02059437	0	0	0	0.005614905	0	0	0	0	0	0.020531243	0	0	0	0.008880852	0.008763337	0.008691242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007462432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005332175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_A17_5	0	0	0	0	0	0	0	0	0	0.36643162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07188032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
